G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
24	Thu, Feb 20, 2003	REG		Binghamton	AEC	L	59	76		7	17	L 1	SEFCU Arena	binghamton	albany-ny	2003
25	Sat, Feb 22, 2003	REG		Hartford	AEC	L	53	67		7	18	L 2	SEFCU Arena	hartford	albany-ny	2003
26	Wed, Feb 26, 2003	REG	@	Northeastern	AEC	L	54	69		7	19	L 3	Solomon Court at the Cabot Center	northeastern	albany-ny	2003
27	Sun, Mar 2, 2003	REG	@	Vermont	AEC	L	60	69		7	20	L 4	Roy L. Patrick Gymnasium	vermont	albany-ny	2003
28	Sun, Mar 9, 2003	CTOURN	N	Vermont	AEC	L	62	81		7	21	L 5	Walter Brown Arena	vermont	albany-ny	2003
1	Fri, Nov 22, 2002	REG	@	Southern Mississippi	CUSA	L	70	78		0	1	L 1	Reed Green Coliseum	southern-mississippi	alcorn-state	2003
2	Sat, Nov 23, 2002	REG	N	Baylor	Big 12	L	61	81		0	2	L 2	Dallas Convention Center	baylor	alcorn-state	2003
3	Tue, Nov 26, 2002	REG	@	Texas-El Paso	WAC	W	67	53		1	2	W 1	Don Haskins Center	texas-el-paso	alcorn-state	2003
4	Sat, Nov 30, 2002	REG	@	Jacksonville State	A-Sun	L	72	75		1	3	L 1	Pete Mathews Coliseum	jacksonville-state	alcorn-state	2003
5	Mon, Dec 2, 2002	REG	@	South Florida	CUSA	L	62	81		1	4	L 2	Sun Dome	south-florida	alcorn-state	2003
6	Sat, Dec 7, 2002	REG	@	Arkansas-Little Rock	Sun Belt	L	58	68		1	5	L 3	Alltel Arena	arkansas-little-rock	alcorn-state	2003
7	Sat, Dec 14, 2002	REG		Jacksonville State	A-Sun	L	67	74		1	6	L 4	Davey L. Whitney Complex	jacksonville-state	alcorn-state	2003
8	Mon, Dec 16, 2002	REG	@	Louisiana-Lafayette	Sun Belt	L	66	99		1	7	L 5	Cajundome	louisiana-lafayette	alcorn-state	2003
9	Fri, Dec 27, 2002	REG	N	Tennessee Tech	OVC	L	50	62		1	8	L 6	Stan Sheriff Center	tennessee-tech	alcorn-state	2003
10	Sun, Dec 29, 2002	REG	N	Bradley	MVC	L	68	95		1	9	L 7	Stan Sheriff Center	bradley	alcorn-state	2003
11	Mon, Dec 30, 2002	REG	N	Texas-Rio Grande Valley	Ind	W	74	56		2	9	W 1	Stan Sheriff Center	texas-pan-american	alcorn-state	2003
12	Thu, Jan 2, 2003	REG	@	Kentucky (20)	SEC	L	63	94		2	10	L 1	Rupp Arena	kentucky	alcorn-state	2003
13	Sat, Jan 4, 2003	REG		Prairie View	SWAC	L	70	77		2	11	L 2	Davey L. Whitney Complex	prairie-view	alcorn-state	2003
14	Mon, Jan 6, 2003	REG		Texas Southern	SWAC	L	70	71		2	12	L 3	Davey L. Whitney Complex	texas-southern	alcorn-state	2003
15	Sat, Jan 11, 2003	REG	@	Jackson State	SWAC	L	72	76		2	13	L 4	Lee E. Williams Athletics and Assembly Center	jackson-state	alcorn-state	2003
16	Mon, Jan 13, 2003	REG	@	Grambling	SWAC	L	66	83		2	14	L 5	Tiger Memorial Gym	grambling	alcorn-state	2003
17	Sat, Jan 18, 2003	REG		Mississippi Valley State	SWAC	W	76	69		3	14	W 1	Davey L. Whitney Complex	mississippi-valley-state	alcorn-state	2003
18	Mon, Jan 20, 2003	REG		Arkansas-Pine Bluff	SWAC	W	79	50		4	14	W 2	Davey L. Whitney Complex	arkansas-pine-bluff	alcorn-state	2003
19	Sat, Jan 25, 2003	REG	@	Alabama A&M	SWAC	W	66	65		5	14	W 3	Elmore Health Science Building 	alabama-am	alcorn-state	2003
20	Mon, Jan 27, 2003	REG	@	Alabama State	SWAC	L	49	75		5	15	L 1	ASU Acadome	alabama-state	alcorn-state	2003
21	Sat, Feb 1, 2003	REG		Southern	SWAC	W	93	87		6	15	W 1	Davey L. Whitney Complex	southern	alcorn-state	2003
22	Sat, Feb 8, 2003	REG		Jackson State	SWAC	W	93	91	2OT	7	15	W 2	Davey L. Whitney Complex	jackson-state	alcorn-state	2003
23	Mon, Feb 10, 2003	REG		Grambling	SWAC	W	88	79		8	15	W 3	Davey L. Whitney Complex	grambling	alcorn-state	2003
24	Sat, Feb 15, 2003	REG	@	Mississippi Valley State	SWAC	L	65	73		8	16	L 1	Harrison HPER Complex	mississippi-valley-state	alcorn-state	2003
25	Mon, Feb 17, 2003	REG	@	Arkansas-Pine Bluff	SWAC	W	74	68		9	16	W 1	K.L. Johnson HPER Complex	arkansas-pine-bluff	alcorn-state	2003
26	Sat, Feb 22, 2003	REG		Alabama A&M	SWAC	W	79	71		10	16	W 2	Davey L. Whitney Complex	alabama-am	alcorn-state	2003
27	Mon, Feb 24, 2003	REG		Alabama State	SWAC	W	69	50		11	16	W 3	Davey L. Whitney Complex	alabama-state	alcorn-state	2003
28	Sat, Mar 1, 2003	REG	@	Southern	SWAC	W	63	62		12	16	W 4	F. G. Clark Activity Center	southern	alcorn-state	2003
29	Thu, Mar 6, 2003	REG	@	Texas Southern	SWAC	L	69	79		12	17	L 1	Health & Physical Education Arena	texas-southern	alcorn-state	2003
30	Sat, Mar 8, 2003	REG	@	Prairie View	SWAC	L	64	75		12	18	L 2	William J. Nicks Building	prairie-view	alcorn-state	2003
31	Tue, Mar 11, 2003	CTOURN	@	Alabama State	SWAC	W	58	55		13	18	W 1	ASU Acadome	alabama-state	alcorn-state	2003
32	Fri, Mar 14, 2003	CTOURN	N	Prairie View	SWAC	W	71	64		14	18	W 2	Fair Park Arena	prairie-view	alcorn-state	2003
33	Sat, Mar 15, 2003	CTOURN	N	Texas Southern	SWAC	L	68	77		14	19	L 1	Fair Park Arena	texas-southern	alcorn-state	2003
1	Fri, Nov 22, 2002	REG	@	Missouri (20)	Big 12	L	57	72		0	1	L 1	Hearnes Center	missouri	american	2003
2	Mon, Nov 25, 2002	REG	@	North Carolina-Greensboro	Southern	L	79	80	OT	0	2	L 2	Fleming Gymnasium	north-carolina-greensboro	american	2003
3	Fri, Nov 29, 2002	REG	@	Virginia Tech	Big East	L	61	69		0	3	L 3	Cassell Coliseum	virginia-tech	american	2003
4	Tue, Dec 3, 2002	REG	@	Liberty	Big South	W	72	67		1	3	W 1	Vines Center	liberty	american	2003
5	Fri, Dec 6, 2002	REG		Radford	Big South	W	73	49		2	3	W 2	Bender Arena	radford	american	2003
6	Mon, Dec 9, 2002	REG		Howard	MEAC	W	61	58		3	3	W 3	Bender Arena	howard	american	2003
7	Fri, Dec 20, 2002	REG	@	College of Charleston	Southern	L	65	68	OT	3	4	L 1	F. Mitchell Johnson Center	college-of-charleston	american	2003
8	Sun, Dec 22, 2002	REG	@	Fairfield	MAAC	L	57	68		3	5	L 2	Arena at Harbor Yard	fairfield	american	2003
9	Sat, Dec 28, 2002	REG		Elon	Big South	W	76	51		4	5	W 1	Bender Arena	elon	american	2003
10	Mon, Dec 30, 2002	REG	@	Wagner	NEC	L	55	69		4	6	L 1	Spiro Sports Center	wagner	american	2003
11	Thu, Jan 2, 2003	REG		George Washington	A-10	W	81	75		5	6	W 1	Bender Arena	george-washington	american	2003
12	Sat, Jan 4, 2003	REG		Saint Francis (PA)	NEC	L	54	64		5	7	L 1	Bender Arena	saint-francis-pa	american	2003
13	Wed, Jan 8, 2003	REG	@	Pennsylvania	Ivy	L	55	66		5	8	L 2	The Palestra	pennsylvania	american	2003
14	Sat, Jan 11, 2003	REG	@	Bucknell	Patriot	L	52	63		5	9	L 3	Sojka Pavilion	bucknell	american	2003
15	Wed, Jan 15, 2003	REG		Navy	Patriot	W	70	53		6	9	W 1	Bender Arena	navy	american	2003
16	Sat, Jan 18, 2003	REG	@	Lehigh	Patriot	L	54	57		6	10	L 1	Stabler Arena	lehigh	american	2003
17	Fri, Jan 24, 2003	REG		Colgate	Patriot	W	58	55		7	10	W 1	Bender Arena	colgate	american	2003
18	Sun, Jan 26, 2003	REG		Holy Cross	Patriot	W	72	49		8	10	W 2	Bender Arena	holy-cross	american	2003
19	Fri, Jan 31, 2003	REG	@	Lafayette	Patriot	L	66	67		8	11	L 1	Kirby Sports Center	lafayette	american	2003
20	Sun, Feb 2, 2003	REG	@	Army	Patriot	W	79	64		9	11	W 1	Christl Arena	army	american	2003
21	Sat, Feb 8, 2003	REG		Bucknell	Patriot	W	70	56		10	11	W 2	Bender Arena	bucknell	american	2003
22	Wed, Feb 12, 2003	REG	@	Navy	Patriot	W	64	61		11	11	W 3	Alumni Hall	navy	american	2003
23	Sat, Feb 15, 2003	REG		Lehigh	Patriot	W	69	59		12	11	W 4	Bender Arena	lehigh	american	2003
24	Fri, Feb 21, 2003	REG	@	Holy Cross	Patriot	L	66	68		12	12	L 1	Hart Recreation Center	holy-cross	american	2003
25	Sun, Feb 23, 2003	REG	@	Colgate	Patriot	L	59	60		12	13	L 2	Cotterell Court	colgate	american	2003
26	Thu, Feb 27, 2003	REG		Army	Patriot	W	77	43		13	13	W 1	Bender Arena	army	american	2003
27	Sat, Mar 1, 2003	REG		Lafayette	Patriot	W	79	62		14	13	W 2	Bender Arena	lafayette	american	2003
28	Sat, Mar 8, 2003	CTOURN	N	Navy	Patriot	W	72	57		15	13	W 3	The Show Place Arena	navy	american	2003
29	Sun, Mar 9, 2003	CTOURN	N	Lafayette	Patriot	W	74	55		16	13	W 4	The Show Place Arena	lafayette	american	2003
30	Fri, Mar 14, 2003	CTOURN	@	Holy Cross	Patriot	L	64	72		16	14	L 1	Hart Recreation Center	holy-cross	american	2003
1	Fri, Nov 22, 2002	REG		Mars Hill		W	104	72		1	0	W 1	Holmes Convocation Center	NA	appalachian-state	2003
2	Mon, Nov 25, 2002	REG		Charlotte	CUSA	W	103	100	3OT	2	0	W 2	Holmes Convocation Center	charlotte	appalachian-state	2003
3	Sat, Nov 30, 2002	REG	@	South Carolina	SEC	L	56	71		2	1	L 1	The Colonial Life Arena	south-carolina	appalachian-state	2003
4	Sat, Dec 7, 2002	REG	@	Marquette (13)	CUSA	L	78	101		2	2	L 2	Bradley Center	marquette	appalachian-state	2003
5	Tue, Dec 10, 2002	REG		Greensboro		W	80	47		3	2	W 1	Holmes Convocation Center	NA	appalachian-state	2003
6	Tue, Dec 17, 2002	REG		Southern Methodist	WAC	W	87	65		4	2	W 2	Holmes Convocation Center	southern-methodist	appalachian-state	2003
7	Sun, Dec 22, 2002	REG	@	Georgia	SEC	L	62	99		4	3	L 1	Stegeman Coliseum	georgia	appalachian-state	2003
8	Mon, Dec 30, 2002	REG	@	James Madison	CAA	W	83	76		5	3	W 1	JMU Convocation Center	james-madison	appalachian-state	2003
9	Thu, Jan 2, 2003	REG		Bluefield College (VA)		W	85	65		6	3	W 2	Holmes Convocation Center	NA	appalachian-state	2003
10	Mon, Jan 6, 2003	REG		East Tennessee State	Southern	W	108	94		7	3	W 3	Holmes Convocation Center	east-tennessee-state	appalachian-state	2003
11	Sat, Jan 11, 2003	REG		North Carolina-Greensboro	Southern	W	91	60		8	3	W 4	Holmes Convocation Center	north-carolina-greensboro	appalachian-state	2003
12	Mon, Jan 13, 2003	REG	@	Georgia Southern	Southern	W	87	81		9	3	W 5	Hanner Fieldhouse	georgia-southern	appalachian-state	2003
13	Wed, Jan 15, 2003	REG		Gardner-Webb	A-Sun	W	99	98	OT	10	3	W 6	Holmes Convocation Center	gardner-webb	appalachian-state	2003
14	Sat, Jan 18, 2003	REG	@	Chattanooga	Southern	W	107	99		11	3	W 7	The McKenzie Arena	chattanooga	appalachian-state	2003
15	Tue, Jan 21, 2003	REG	@	Western Carolina	Southern	L	69	70		11	4	L 1	Ramsey Center	western-carolina	appalachian-state	2003
16	Fri, Jan 24, 2003	REG	@	Virginia Military Institute	Southern	W	85	68		12	4	W 1	Cameron Hall	virginia-military-institute	appalachian-state	2003
17	Mon, Jan 27, 2003	REG		Furman	Southern	W	83	67		13	4	W 2	Holmes Convocation Center	furman	appalachian-state	2003
18	Tue, Jan 28, 2003	REG	@	Gardner-Webb	A-Sun	L	82	88		13	5	L 1	Paul Porter Arena	gardner-webb	appalachian-state	2003
19	Sat, Feb 1, 2003	REG		Citadel	Southern	W	75	65		14	5	W 1	Holmes Convocation Center	citadel	appalachian-state	2003
20	Mon, Feb 3, 2003	REG		Western Carolina	Southern	W	99	69		15	5	W 2	Holmes Convocation Center	western-carolina	appalachian-state	2003
21	Sat, Feb 8, 2003	REG	@	Davidson	Southern	L	86	99		15	6	L 1	Belk Arena	davidson	appalachian-state	2003
22	Mon, Feb 10, 2003	REG		Virginia Military Institute	Southern	W	83	64		16	6	W 1	Holmes Convocation Center	virginia-military-institute	appalachian-state	2003
23	Sat, Feb 15, 2003	REG		College of Charleston	Southern	L	96	108		16	7	L 1	Holmes Convocation Center	college-of-charleston	appalachian-state	2003
24	Tue, Feb 18, 2003	REG	@	Wofford	Southern	W	76	72		17	7	W 1	Benjamin Johnson Arena	wofford	appalachian-state	2003
25	Sat, Feb 22, 2003	REG		Davidson	Southern	L	81	94		17	8	L 1	Holmes Convocation Center	davidson	appalachian-state	2003
26	Mon, Feb 24, 2003	REG	@	North Carolina-Greensboro	Southern	W	71	68		18	8	W 1	Fleming Gymnasium	north-carolina-greensboro	appalachian-state	2003
27	Sat, Mar 1, 2003	REG	@	East Tennessee State	Southern	L	78	88		18	9	L 1	Memorial Center	east-tennessee-state	appalachian-state	2003
28	Wed, Mar 5, 2003	CTOURN	N	Citadel	Southern	W	73	63		19	9	W 1	North Charleston Coliseum	citadel	appalachian-state	2003
29	Thu, Mar 6, 2003	CTOURN	N	Chattanooga	Southern	L	67	98		19	10	L 1	North Charleston Coliseum	chattanooga	appalachian-state	2003
1	Sat, Nov 23, 2002	REG		Western Kentucky (19)	Sun Belt	W	107	68		1	0	W 1	McKale Center	western-kentucky	arizona	2003
2	Wed, Nov 27, 2002	REG		Northern Arizona	Big Sky	W	101	66		2	0	W 2	McKale Center	northern-arizona	arizona	2003
3	Tue, Dec 3, 2002	REG		Saint Louis	CUSA	W	91	58		3	0	W 3	McKale Center	saint-louis	arizona	2003
4	Sat, Dec 7, 2002	REG	@	San Diego State	MWC	W	89	81		4	0	W 4	Viejas Arena	san-diego-state	arizona	2003
5	Sun, Dec 15, 2002	REG		Texas (8)	Big 12	W	73	70		5	0	W 5	McKale Center	texas	arizona	2003
6	Sat, Dec 21, 2002	REG	@	Louisiana State	SEC	L	65	66		5	1	L 1	Maravich Assembly Center	louisiana-state	arizona	2003
7	Sat, Dec 28, 2002	REG		Davidson	Southern	W	95	69		6	1	W 1	McKale Center	davidson	arizona	2003
8	Mon, Dec 30, 2002	REG		Boston University	AEC	W	85	71		7	1	W 2	McKale Center	boston-university	arizona	2003
9	Thu, Jan 2, 2003	REG	@	Oregon (9)	Pac-10	W	81	72		8	1	W 3	McArthur Court	oregon	arizona	2003
10	Sat, Jan 4, 2003	REG	@	Oregon State	Pac-10	W	80	65		9	1	W 4	Gill Coliseum	oregon-state	arizona	2003
11	Thu, Jan 9, 2003	REG		Washington State	Pac-10	W	82	69		10	1	W 5	McKale Center	washington-state	arizona	2003
12	Sat, Jan 11, 2003	REG		Washington	Pac-10	W	79	61		11	1	W 6	McKale Center	washington	arizona	2003
13	Thu, Jan 16, 2003	REG	@	Southern California	Pac-10	W	81	72		12	1	W 7	L. A. Sports Arena	southern-california	arizona	2003
14	Sat, Jan 18, 2003	REG	@	UCLA	Pac-10	W	87	52		13	1	W 8	Pauley Pavilion	ucla	arizona	2003
15	Wed, Jan 22, 2003	REG		Arizona State	Pac-10	W	71	63		14	1	W 9	McKale Center	arizona-state	arizona	2003
16	Sat, Jan 25, 2003	REG	@	Kansas (6)	Big 12	W	91	74		15	1	W 10	Allen Fieldhouse	kansas	arizona	2003
17	Thu, Jan 30, 2003	REG		Stanford	Pac-10	L	77	82		15	2	L 1	McKale Center	stanford	arizona	2003
18	Sat, Feb 1, 2003	REG		University of California (20)	Pac-10	W	95	80		16	2	W 1	McKale Center	california	arizona	2003
19	Thu, Feb 6, 2003	REG	@	Washington	Pac-10	W	88	85	OT	17	2	W 2	Bank of America Arena	washington	arizona	2003
20	Sat, Feb 8, 2003	REG	@	Washington State	Pac-10	W	75	62		18	2	W 3	Friel Court	washington-state	arizona	2003
21	Thu, Feb 13, 2003	REG		UCLA	Pac-10	W	106	70		19	2	W 4	McKale Center	ucla	arizona	2003
22	Sat, Feb 15, 2003	REG		Southern California	Pac-10	W	86	59		20	2	W 5	McKale Center	southern-california	arizona	2003
23	Sat, Feb 22, 2003	REG	@	Arizona State	Pac-10	W	92	72		21	2	W 6	Wells Fargo Arena	arizona-state	arizona	2003
24	Thu, Feb 27, 2003	REG	@	University of California (23)	Pac-10	W	88	75		22	2	W 7	Haas Pavilion	california	arizona	2003
25	Sat, Mar 1, 2003	REG	@	Stanford (19)	Pac-10	W	72	69		23	2	W 8	Maples Pavilion	stanford	arizona	2003
26	Thu, Mar 6, 2003	REG		Oregon State	Pac-10	W	72	60		24	2	W 9	McKale Center	oregon-state	arizona	2003
27	Sat, Mar 8, 2003	REG		Oregon	Pac-10	W	88	80		25	2	W 10	McKale Center	oregon	arizona	2003
28	Thu, Mar 13, 2003	CTOURN	N	UCLA	Pac-10	L	89	96	OT	25	3	L 1	Staples Center	ucla	arizona	2003
29	Thu, Mar 20, 2003	NCAA	N	Vermont	AEC	W	80	51		26	3	W 1	Jon M. Huntsman Center	vermont	arizona	2003
30	Sat, Mar 22, 2003	NCAA	N	Gonzaga	WCC	W	96	95	2OT	27	3	W 2	Jon M. Huntsman Center	gonzaga	arizona	2003
31	Thu, Mar 27, 2003	NCAA	N	Notre Dame (22)	Big East	W	88	71		28	3	W 3	Honda Center	notre-dame	arizona	2003
32	Sat, Mar 29, 2003	NCAA	N	Kansas (6)	Big 12	L	75	78		28	4	L 1	Honda Center	kansas	arizona	2003
1	Fri, Nov 22, 2002	REG		Morehead State	OVC	W	59	56		1	0	W 1	Wells Fargo Arena	morehead-state	arizona-state	2003
2	Mon, Nov 25, 2002	REG	N	Kentucky (17)	SEC	L	65	82		1	1	L 1	Lahaina Civic Center	kentucky	arizona-state	2003
3	Tue, Nov 26, 2002	REG	N	Chaminade		W	101	72		2	1	W 1	Lahaina Civic Center	NA	arizona-state	2003
4	Wed, Nov 27, 2002	REG	N	Utah	MWC	W	83	79	OT	3	1	W 2	Lahaina Civic Center	utah	arizona-state	2003
5	Sat, Nov 30, 2002	REG		Lafayette	Patriot	W	85	62		4	1	W 3	Wells Fargo Arena	lafayette	arizona-state	2003
6	Wed, Dec 4, 2002	REG		Brigham Young	MWC	L	60	64		4	2	L 1	Wells Fargo Arena	brigham-young	arizona-state	2003
7	Sat, Dec 7, 2002	REG	@	Utah	MWC	L	55	78		4	3	L 2	Jon M. Huntsman Center	utah	arizona-state	2003
8	Tue, Dec 10, 2002	REG		Nevada	WAC	W	76	63		5	3	W 1	Wells Fargo Arena	nevada	arizona-state	2003
9	Sat, Dec 21, 2002	REG	N	Purdue	Big Ten	W	70	53		6	3	W 2	Thomas & Mack Center	purdue	arizona-state	2003
10	Fri, Dec 27, 2002	REG		Bucknell	Patriot	W	79	52		7	3	W 3	Wells Fargo Arena	bucknell	arizona-state	2003
11	Sat, Dec 28, 2002	REG		Nebraska	Big 12	W	75	63		8	3	W 4	Wells Fargo Arena	nebraska	arizona-state	2003
12	Thu, Jan 2, 2003	REG	@	Oregon State	Pac-10	W	67	47		9	3	W 5	Gill Coliseum	oregon-state	arizona-state	2003
13	Sat, Jan 4, 2003	REG	@	Oregon (9)	Pac-10	L	73	94		9	4	L 1	McArthur Court	oregon	arizona-state	2003
14	Thu, Jan 9, 2003	REG		Washington	Pac-10	W	89	57		10	4	W 1	Wells Fargo Arena	washington	arizona-state	2003
15	Sat, Jan 11, 2003	REG		Washington State	Pac-10	W	96	55		11	4	W 2	Wells Fargo Arena	washington-state	arizona-state	2003
16	Thu, Jan 16, 2003	REG	@	UCLA	Pac-10	W	75	64		12	4	W 3	Pauley Pavilion	ucla	arizona-state	2003
17	Sat, Jan 18, 2003	REG	@	Southern California	Pac-10	L	74	76		12	5	L 1	L. A. Sports Arena	southern-california	arizona-state	2003
18	Wed, Jan 22, 2003	REG	@	Arizona (1)	Pac-10	L	63	71		12	6	L 2	McKale Center	arizona	arizona-state	2003
19	Thu, Jan 30, 2003	REG		University of California (20)	Pac-10	W	75	70		13	6	W 1	Wells Fargo Arena	california	arizona-state	2003
20	Sat, Feb 1, 2003	REG		Stanford	Pac-10	L	57	58		13	7	L 1	Wells Fargo Arena	stanford	arizona-state	2003
21	Thu, Feb 6, 2003	REG	@	Washington State	Pac-10	W	87	54		14	7	W 1	Friel Court	washington-state	arizona-state	2003
22	Sat, Feb 8, 2003	REG	@	Washington	Pac-10	W	79	77	OT	15	7	W 2	Bank of America Arena	washington	arizona-state	2003
23	Thu, Feb 13, 2003	REG		Southern California	Pac-10	W	108	78		16	7	W 3	Wells Fargo Arena	southern-california	arizona-state	2003
24	Sat, Feb 15, 2003	REG		UCLA	Pac-10	W	85	69		17	7	W 4	Wells Fargo Arena	ucla	arizona-state	2003
25	Sat, Feb 22, 2003	REG		Arizona (1)	Pac-10	L	72	92		17	8	L 1	Wells Fargo Arena	arizona	arizona-state	2003
26	Thu, Feb 27, 2003	REG	@	Stanford (19)	Pac-10	L	77	88		17	9	L 2	Maples Pavilion	stanford	arizona-state	2003
27	Sun, Mar 2, 2003	REG	@	University of California (23)	Pac-10	L	72	80		17	10	L 3	Haas Pavilion	california	arizona-state	2003
28	Thu, Mar 6, 2003	REG		Oregon	Pac-10	W	91	77		18	10	W 1	Wells Fargo Arena	oregon	arizona-state	2003
29	Sat, Mar 8, 2003	REG		Oregon State	Pac-10	W	74	64		19	10	W 2	Wells Fargo Arena	oregon-state	arizona-state	2003
30	Thu, Mar 13, 2003	CTOURN	N	Oregon	Pac-10	L	82	83		19	11	L 1	Staples Center	oregon	arizona-state	2003
31	Thu, Mar 20, 2003	NCAA	N	Memphis (19)	CUSA	W	84	71		20	11	W 1		memphis	arizona-state	2003
32	Sat, Mar 22, 2003	NCAA	N	Kansas (6)	Big 12	L	76	108		20	12	L 1		kansas	arizona-state	2003
1	Fri, Nov 22, 2002	REG		Jackson State	SWAC	W	81	44		1	0	W 1	Bud Walton Arena	jackson-state	arkansas	2003
2	Tue, Nov 26, 2002	REG	@	Oral Roberts	Mid-Cont	L	64	76		1	1	L 1	Mabee Center	oral-roberts	arkansas	2003
3	Sat, Nov 30, 2002	REG		Tulsa (22)	WAC	L	60	61		1	2	L 2	Bud Walton Arena	tulsa	arkansas	2003
4	Tue, Dec 3, 2002	REG		Troy	A-Sun	L	66	74		1	3	L 3	Bud Walton Arena	troy	arkansas	2003
5	Sat, Dec 7, 2002	REG	N	Illinois (25)	Big Ten	L	58	62		1	4	L 4	Alltel Arena	illinois	arkansas	2003
6	Tue, Dec 10, 2002	REG		Louisiana Tech	WAC	W	72	60		2	4	W 1	Bud Walton Arena	louisiana-tech	arkansas	2003
7	Wed, Dec 18, 2002	REG		Sam Houston State	Southland	W	78	67		3	4	W 2	Bud Walton Arena	sam-houston-state	arkansas	2003
8	Sat, Dec 21, 2002	REG		Texas State	Southland	W	70	60		4	4	W 3	Bud Walton Arena	texas-state	arkansas	2003
9	Sat, Dec 28, 2002	REG		Centenary (LA)	Ind	W	75	51		5	4	W 4	Bud Walton Arena	centenary-la	arkansas	2003
10	Mon, Dec 30, 2002	REG	@	Oklahoma State	Big 12	L	45	71		5	5	L 1	Gallagher-Iba Arena	oklahoma-state	arkansas	2003
11	Thu, Jan 2, 2003	REG		Memphis	CUSA	L	67	72		5	6	L 2	Bud Walton Arena	memphis	arkansas	2003
12	Wed, Jan 8, 2003	REG	@	Alabama (4)	SEC	L	51	61		5	7	L 3	Coleman Coliseum 	alabama	arkansas	2003
13	Sat, Jan 11, 2003	REG		Auburn	SEC	L	37	52		5	8	L 4	Bud Walton Arena	auburn	arkansas	2003
14	Sat, Jan 18, 2003	REG		Georgia (20)	SEC	L	64	81		5	9	L 5	Bud Walton Arena	georgia	arkansas	2003
15	Wed, Jan 22, 2003	REG		Louisiana State	SEC	W	73	65		6	9	W 1	Bud Walton Arena	louisiana-state	arkansas	2003
16	Sat, Jan 25, 2003	REG	@	Mississippi	SEC	L	54	73		6	10	L 1	C.M. Tad Smith Coliseum	mississippi	arkansas	2003
17	Sat, Feb 1, 2003	REG	@	Florida (4)	SEC	L	66	77		6	11	L 2	Stephen C. O'Connell Center	florida	arkansas	2003
18	Wed, Feb 5, 2003	REG		Alabama (22)	SEC	W	81	70		7	11	W 1	Bud Walton Arena	alabama	arkansas	2003
19	Sat, Feb 8, 2003	REG	@	Mississippi State (23)	SEC	L	54	84		7	12	L 1	Humphrey Coliseum	mississippi-state	arkansas	2003
20	Wed, Feb 12, 2003	REG		Tennessee	SEC	L	62	70		7	13	L 2	Bud Walton Arena	tennessee	arkansas	2003
21	Sat, Feb 15, 2003	REG	@	South Carolina	SEC	L	65	72		7	14	L 3	The Colonial Life Arena	south-carolina	arkansas	2003
22	Wed, Feb 19, 2003	REG		Kentucky (2)	SEC	L	50	66		7	15	L 4	Bud Walton Arena	kentucky	arkansas	2003
23	Sat, Feb 22, 2003	REG	@	Louisiana State	SEC	L	56	75		7	16	L 5	Maravich Assembly Center	louisiana-state	arkansas	2003
24	Wed, Feb 26, 2003	REG	@	Vanderbilt	SEC	W	60	50		8	16	W 1	Memorial Gymnasium	vanderbilt	arkansas	2003
25	Sat, Mar 1, 2003	REG		Mississippi State (20)	SEC	W	53	51		9	16	W 2	Bud Walton Arena	mississippi-state	arkansas	2003
26	Wed, Mar 5, 2003	REG	@	Auburn	SEC	L	54	69		9	17	L 1	Beard-Eaves-Memorial	auburn	arkansas	2003
27	Sat, Mar 8, 2003	REG		Mississippi	SEC	L	54	64		9	18	L 2	Bud Walton Arena	mississippi	arkansas	2003
28	Thu, Mar 13, 2003	CTOURN	N	Louisiana State	SEC	L	56	85		9	19	L 3	Louisiana Superdome	louisiana-state	arkansas	2003
1	Fri, Nov 22, 2002	REG	@	Hawaii	WAC	L	65	81		0	1	L 1	Stan Sheriff Center	hawaii	arkansas-little-rock	2003
2	Sun, Nov 24, 2002	REG	N	Cal State Fullerton	Big West	W	56	43		1	1	W 1	Stan Sheriff Center	cal-state-fullerton	arkansas-little-rock	2003
3	Wed, Nov 27, 2002	REG		Central Arkansas		W	82	69		2	1	W 2	Alltel Arena	NA	arkansas-little-rock	2003
4	Sat, Nov 30, 2002	REG		Colorado State	MWC	W	84	75		3	1	W 3	Alltel Arena	colorado-state	arkansas-little-rock	2003
5	Tue, Dec 3, 2002	REG	@	Memphis	CUSA	L	49	73		3	2	L 1	The Pyramid	memphis	arkansas-little-rock	2003
6	Sat, Dec 7, 2002	REG		Alcorn State	SWAC	W	68	58		4	2	W 1	Alltel Arena	alcorn-state	arkansas-little-rock	2003
7	Tue, Dec 10, 2002	REG	@	Minnesota	Big Ten	L	84	86	OT	4	3	L 1	Williams Arena	minnesota	arkansas-little-rock	2003
8	Sat, Dec 14, 2002	REG	@	Arkansas-Pine Bluff	SWAC	W	83	71		5	3	W 1	K.L. Johnson HPER Complex	arkansas-pine-bluff	arkansas-little-rock	2003
9	Tue, Dec 17, 2002	REG		Southeast Missouri State	OVC	W	81	56		6	3	W 2	Alltel Arena	southeast-missouri-state	arkansas-little-rock	2003
10	Thu, Dec 19, 2002	REG		Prairie View	SWAC	W	76	65		7	3	W 3	Alltel Arena	prairie-view	arkansas-little-rock	2003
11	Sat, Dec 21, 2002	REG	@	Southern Mississippi	CUSA	L	54	70		7	4	L 1	Reed Green Coliseum	southern-mississippi	arkansas-little-rock	2003
