G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
4	Tue, Nov 30, 1999	REG	@	Arkansas-Little Rock	Sun Belt	L	68	75		1	3	L 2	Alltel Arena	arkansas-little-rock	alcorn-state	2000
5	Sat, Dec 4, 1999	REG		Tougaloo		W	83	56		2	3	W 1	Davey L. Whitney Complex	NA	alcorn-state	2000
6	Tue, Dec 7, 1999	REG		Belhaven (MS)		W	95	44		3	3	W 2	Davey L. Whitney Complex	NA	alcorn-state	2000
7	Sat, Dec 11, 1999	REG	@	Louisiana State	SEC	L	64	71		3	4	L 1	Maravich Assembly Center	louisiana-state	alcorn-state	2000
8	Wed, Dec 15, 1999	REG	@	Oklahoma State (14)	Big 12	L	53	79		3	5	L 2	Gallagher-Iba Arena	oklahoma-state	alcorn-state	2000
9	Mon, Dec 20, 1999	REG	@	Prairie View	SWAC	W	91	72		4	5	W 1	William J. Nicks Building	prairie-view	alcorn-state	2000
10	Wed, Dec 22, 1999	REG	@	Texas Southern	SWAC	W	70	67		5	5	W 2	Health & Physical Education Arena	texas-southern	alcorn-state	2000
11	Tue, Dec 28, 1999	REG	@	Arkansas	SEC	L	59	102		5	6	L 1	Bud Walton Arena	arkansas	alcorn-state	2000
12	Mon, Jan 3, 2000	REG		Grambling	SWAC	W	97	71		6	6	W 1	Davey L. Whitney Complex	grambling	alcorn-state	2000
13	Wed, Jan 5, 2000	REG		Jackson State	SWAC	W	72	63		7	6	W 2	Davey L. Whitney Complex	jackson-state	alcorn-state	2000
14	Sat, Jan 8, 2000	REG	@	Mississippi Valley State	SWAC	L	62	67		7	7	L 1	Harrison HPER Complex	mississippi-valley-state	alcorn-state	2000
15	Mon, Jan 10, 2000	REG	@	Arkansas-Pine Bluff	SWAC	W	60	47		8	7	W 1	K.L. Johnson HPER Complex	arkansas-pine-bluff	alcorn-state	2000
16	Sat, Jan 15, 2000	REG		Alabama State	SWAC	W	71	55		9	7	W 2	Davey L. Whitney Complex	alabama-state	alcorn-state	2000
17	Mon, Jan 17, 2000	REG		Alabama A&M	SWAC	W	79	70		10	7	W 3	Davey L. Whitney Complex	alabama-am	alcorn-state	2000
18	Sat, Jan 22, 2000	REG	@	Southern	SWAC	L	77	83		10	8	L 1	F. G. Clark Activity Center	southern	alcorn-state	2000
19	Sat, Jan 29, 2000	REG	@	Jackson State	SWAC	L	72	73		10	9	L 2	Lee E. Williams Athletics and Assembly Center	jackson-state	alcorn-state	2000
20	Mon, Jan 31, 2000	REG	@	Grambling	SWAC	W	82	61		11	9	W 1	Tiger Memorial Gym	grambling	alcorn-state	2000
21	Sat, Feb 5, 2000	REG		Mississippi Valley State	SWAC	W	81	64		12	9	W 2	Davey L. Whitney Complex	mississippi-valley-state	alcorn-state	2000
22	Mon, Feb 7, 2000	REG		Arkansas-Pine Bluff	SWAC	W	85	73		13	9	W 3	Davey L. Whitney Complex	arkansas-pine-bluff	alcorn-state	2000
23	Sat, Feb 12, 2000	REG	@	Alabama State	SWAC	W	62	60		14	9	W 4	ASU Acadome	alabama-state	alcorn-state	2000
24	Mon, Feb 14, 2000	REG	@	Alabama A&M	SWAC	W	69	65		15	9	W 5	Elmore Health Science Building 	alabama-am	alcorn-state	2000
25	Sat, Feb 19, 2000	REG		Southern	SWAC	W	65	59		16	9	W 6	Davey L. Whitney Complex	southern	alcorn-state	2000
26	Sat, Feb 26, 2000	REG		Prairie View	SWAC	W	106	96		17	9	W 7	Davey L. Whitney Complex	prairie-view	alcorn-state	2000
27	Mon, Feb 28, 2000	REG		Texas Southern	SWAC	W	82	65		18	9	W 8	Davey L. Whitney Complex	texas-southern	alcorn-state	2000
28	Thu, Mar 9, 2000	CTOURN	N	Grambling	SWAC	W	94	82		19	9	W 9	Mississippi Coast Coliseum	grambling	alcorn-state	2000
29	Fri, Mar 10, 2000	CTOURN	N	Jackson State	SWAC	L	60	64		19	10	L 1	Mississippi Coast Coliseum	jackson-state	alcorn-state	2000
1	Sat, Nov 20, 1999	REG		North Carolina A&T	MEAC	W	68	58		1	0	W 1	Bender Arena	north-carolina-at	american	2000
2	Mon, Nov 22, 1999	REG		Catholic		W	83	65		2	0	W 2	Bender Arena	NA	american	2000
3	Sat, Nov 27, 1999	REG	@	Delaware	AEC	L	57	58		2	1	L 1	Bob Carpenter Center	delaware	american	2000
4	Mon, Nov 29, 1999	REG	@	Loyola (MD)	MAAC	W	74	66	OT	3	1	W 1	Reitz Arena	loyola-md	american	2000
5	Sat, Dec 4, 1999	REG		Wagner	NEC	W	79	72		4	1	W 2	Bender Arena	wagner	american	2000
6	Tue, Dec 7, 1999	REG	@	Marist	MAAC	L	63	72		4	2	L 1	McCann Recreation Center	marist	american	2000
7	Sat, Dec 11, 1999	REG		Jacksonville	A-Sun	W	61	59		5	2	W 1	Bender Arena	jacksonville	american	2000
8	Sat, Dec 18, 1999	REG	@	George Mason	CAA	L	71	76		5	3	L 1	Patriot Center	george-mason	american	2000
9	Wed, Dec 22, 1999	REG	@	Eastern Kentucky	OVC	L	63	73		5	4	L 2	McBrayer Arena	eastern-kentucky	american	2000
10	Wed, Dec 29, 1999	REG	@	Ohio State (15)	Big Ten	L	43	79		5	5	L 3	Value City Arena	ohio-state	american	2000
11	Wed, Jan 5, 2000	REG	@	James Madison	CAA	L	52	59		5	6	L 4	JMU Convocation Center	james-madison	american	2000
12	Sat, Jan 8, 2000	REG		North Carolina-Wilmington	CAA	W	60	58		6	6	W 1	Bender Arena	north-carolina-wilmington	american	2000
13	Mon, Jan 10, 2000	REG		Coastal Carolina	Big South	L	73	74		6	7	L 1	Bender Arena	coastal-carolina	american	2000
14	Wed, Jan 12, 2000	REG	@	George Washington	A-10	L	72	83		6	8	L 2	Charles E. Smith Center	george-washington	american	2000
15	Sat, Jan 15, 2000	REG		East Carolina	CAA	W	72	64		7	8	W 1	Bender Arena	east-carolina	american	2000
16	Wed, Jan 19, 2000	REG	@	Old Dominion	CAA	L	57	62		7	9	L 1	Norfolk Scope	old-dominion	american	2000
17	Sat, Jan 22, 2000	REG	@	Richmond	CAA	L	63	78		7	10	L 2	Robins Center	richmond	american	2000
18	Sat, Jan 29, 2000	REG	@	North Carolina-Wilmington	CAA	L	46	69		7	11	L 3	Trask Coliseum	north-carolina-wilmington	american	2000
19	Mon, Jan 31, 2000	REG	@	East Carolina	CAA	L	59	62		7	12	L 4	Williams Arena at Minges Coliseum	east-carolina	american	2000
20	Sat, Feb 5, 2000	REG		George Mason	CAA	L	58	64		7	13	L 5	Bender Arena	george-mason	american	2000
21	Mon, Feb 7, 2000	REG		William & Mary	CAA	W	77	62		8	13	W 1	Bender Arena	william-mary	american	2000
22	Thu, Feb 10, 2000	REG		Old Dominion	CAA	W	73	66	OT	9	13	W 2	Bender Arena	old-dominion	american	2000
23	Sat, Feb 12, 2000	REG		James Madison	CAA	L	62	64		9	14	L 1	Bender Arena	james-madison	american	2000
24	Wed, Feb 16, 2000	REG		Richmond	CAA	L	65	66		9	15	L 2	Bender Arena	richmond	american	2000
25	Wed, Feb 23, 2000	REG	@	Virginia Commonwealth	CAA	L	64	66		9	16	L 3	Alltel Pavilion at the Stuart C. Siegel Center	virginia-commonwealth	american	2000
26	Sat, Feb 26, 2000	REG	@	William & Mary	CAA	L	60	70		9	17	L 4	Kaplan Arena at William and Mary Hall	william-mary	american	2000
27	Tue, Feb 29, 2000	REG		Virginia Commonwealth	CAA	W	97	88	3OT	10	17	W 1	Bender Arena	virginia-commonwealth	american	2000
28	Fri, Mar 3, 2000	CTOURN	N	East Carolina	CAA	W	74	54		11	17	W 2	Richmond Coliseum	east-carolina	american	2000
29	Sat, Mar 4, 2000	CTOURN	N	George Mason	CAA	L	58	75		11	18	L 1	Richmond Coliseum	george-mason	american	2000
1	Fri, Nov 19, 1999	REG	@	Oklahoma State (23)	Big 12	L	75	87		0	1	L 1	Gallagher-Iba Arena	oklahoma-state	appalachian-state	2000
2	Sat, Nov 20, 1999	REG	N	Oral Roberts	Mid-Cont	L	68	78		0	2	L 2	Gallagher-Iba Arena	oral-roberts	appalachian-state	2000
3	Sat, Nov 27, 1999	REG		Lees-McRae		W	117	74		1	2	W 1	Varsity Gym	NA	appalachian-state	2000
4	Mon, Nov 29, 1999	REG		Belmont Abbey		W	104	90		2	2	W 2	Varsity Gym	NA	appalachian-state	2000
5	Fri, Dec 3, 1999	REG	N	Toledo	MAC	W	68	65		3	2	W 3	Bradley Center	toledo	appalachian-state	2000
6	Sat, Dec 4, 1999	REG	@	Marquette	CUSA	L	51	57		3	3	L 1	Bradley Center	marquette	appalachian-state	2000
7	Wed, Dec 8, 1999	REG		East Carolina	CAA	W	82	73		4	3	W 1	Varsity Gym	east-carolina	appalachian-state	2000
8	Sat, Dec 18, 1999	REG	@	Pittsburgh	Big East	L	64	67		4	4	L 1	Fitzgerald Fieldhouse	pittsburgh	appalachian-state	2000
9	Mon, Dec 20, 1999	REG	@	Robert Morris	NEC	W	76	64		5	4	W 1	Charles L. Sewall Center	robert-morris	appalachian-state	2000
10	Thu, Dec 23, 1999	REG	@	Green Bay	MW Coll	L	47	64		5	5	L 1	Brown County Arena	green-bay	appalachian-state	2000
11	Thu, Dec 30, 1999	REG		Tennessee Wesleyan		W	112	48		6	5	W 1	Varsity Gym	NA	appalachian-state	2000
12	Mon, Jan 3, 2000	REG	@	Citadel	Southern	W	82	48		7	5	W 2	McAlister Field House	citadel	appalachian-state	2000
13	Sat, Jan 8, 2000	REG		Georgia Southern	Southern	W	88	74		8	5	W 3	Varsity Gym	georgia-southern	appalachian-state	2000
14	Mon, Jan 10, 2000	REG		East Tennessee State	Southern	W	85	64		9	5	W 4	Varsity Gym	east-tennessee-state	appalachian-state	2000
15	Sat, Jan 15, 2000	REG	@	East Tennessee State	Southern	W	89	76		10	5	W 5	Memorial Center	east-tennessee-state	appalachian-state	2000
16	Mon, Jan 17, 2000	REG		Virginia Military Institute	Southern	W	97	72		11	5	W 6	Varsity Gym	virginia-military-institute	appalachian-state	2000
17	Wed, Jan 19, 2000	REG	@	Clemson	ACC	W	72	60		12	5	W 7	Littlejohn Coliseum	clemson	appalachian-state	2000
18	Sat, Jan 22, 2000	REG	@	Furman	Southern	W	73	63		13	5	W 8	Timmons Arena	furman	appalachian-state	2000
19	Mon, Jan 24, 2000	REG	@	Western Carolina	Southern	W	102	82		14	5	W 9	Ramsey Center	western-carolina	appalachian-state	2000
20	Sat, Jan 29, 2000	REG		Chattanooga	Southern	W	93	90	OT	15	5	W 10	Varsity Gym	chattanooga	appalachian-state	2000
21	Mon, Jan 31, 2000	REG	@	Davidson	Southern	W	77	72		16	5	W 11	Belk Arena	davidson	appalachian-state	2000
22	Sat, Feb 5, 2000	REG	@	College of Charleston	Southern	L	64	69		16	6	L 1	F. Mitchell Johnson Center	college-of-charleston	appalachian-state	2000
23	Wed, Feb 9, 2000	REG		North Carolina-Greensboro	Southern	W	81	66		17	6	W 1	Varsity Gym	north-carolina-greensboro	appalachian-state	2000
24	Sat, Feb 12, 2000	REG		Wofford	Southern	W	84	61		18	6	W 2	Varsity Gym	wofford	appalachian-state	2000
25	Mon, Feb 14, 2000	REG	@	Virginia Military Institute	Southern	L	69	78		18	7	L 1	Cameron Hall	virginia-military-institute	appalachian-state	2000
26	Sat, Feb 19, 2000	REG	@	Davidson	Southern	L	54	69		18	8	L 2	Belk Arena	davidson	appalachian-state	2000
27	Tue, Feb 22, 2000	REG	@	North Carolina-Greensboro	Southern	W	78	69		19	8	W 1	Fleming Gymnasium	north-carolina-greensboro	appalachian-state	2000
28	Sat, Feb 26, 2000	REG		Western Carolina	Southern	W	101	83		20	8	W 2	Varsity Gym	western-carolina	appalachian-state	2000
29	Fri, Mar 3, 2000	CTOURN	N	Chattanooga	Southern	W	88	66		21	8	W 3	Timmons Arena	chattanooga	appalachian-state	2000
30	Sat, Mar 4, 2000	CTOURN	@	Furman	Southern	W	60	56		22	8	W 4	Timmons Arena	furman	appalachian-state	2000
31	Sun, Mar 5, 2000	CTOURN	N	College of Charleston	Southern	W	68	56		23	8	W 5	Timmons Arena	college-of-charleston	appalachian-state	2000
32	Fri, Mar 17, 2000	NCAA	N	Ohio State (8)	Big Ten	L	61	87		23	9	L 1		ohio-state	appalachian-state	2000
1	Tue, Nov 16, 1999	REG		Kansas State	Big 12	W	88	69		1	0	W 1	McKale Center	kansas-state	arizona	2000
2	Fri, Nov 19, 1999	REG		New Mexico State	Big West	W	84	60		2	0	W 2	McKale Center	new-mexico-state	arizona	2000
3	Wed, Nov 24, 1999	REG	N	Notre Dame	Big East	W	76	60		3	0	W 3	Madison Square Garden (IV)	notre-dame	arizona	2000
4	Fri, Nov 26, 1999	REG	N	Kentucky (11)	SEC	W	63	51		4	0	W 4	Madison Square Garden (IV)	kentucky	arizona	2000
5	Wed, Dec 1, 1999	REG		Brigham Young	MWC	W	86	62		5	0	W 5	McKale Center	brigham-young	arizona	2000
6	Sat, Dec 4, 1999	REG	@	Texas (9)	Big 12	W	88	81		6	0	W 6	Frank Erwin Center	texas	arizona	2000
7	Tue, Dec 7, 1999	REG	N	Connecticut (6)	Big East	L	69	78		6	1	L 1	United Center	connecticut	arizona	2000
8	Sat, Dec 11, 1999	REG		Michigan State (4)	Big Ten	W	79	68		7	1	W 1	McKale Center	michigan-state	arizona	2000
9	Mon, Dec 13, 1999	REG		IUPUI	Mid-Cont	W	70	41		8	1	W 2	McKale Center	iupui	arizona	2000
10	Sat, Dec 18, 1999	REG	N	Nebraska	Big 12	W	80	59		9	1	W 3	Thomas & Mack Center	nebraska	arizona	2000
11	Tue, Dec 21, 1999	REG		New Mexico	MWC	L	68	70		9	2	L 1	McKale Center	new-mexico	arizona	2000
12	Tue, Dec 28, 1999	REG		North Carolina-Wilmington	CAA	W	66	51		10	2	W 1	McKale Center	north-carolina-wilmington	arizona	2000
13	Thu, Dec 30, 1999	REG		Delaware	AEC	W	89	77		11	2	W 2	McKale Center	delaware	arizona	2000
14	Thu, Jan 6, 2000	REG	@	University of California	Pac-10	W	65	61		12	2	W 3	Haas Pavilion	california	arizona	2000
15	Sat, Jan 8, 2000	REG	@	Stanford (1)	Pac-10	W	68	65		13	2	W 4	Maples Pavilion	stanford	arizona	2000
16	Thu, Jan 13, 2000	REG		Washington State	Pac-10	W	80	75		14	2	W 5	McKale Center	washington-state	arizona	2000
17	Sat, Jan 15, 2000	REG		Washington	Pac-10	W	69	62		15	2	W 6	McKale Center	washington	arizona	2000
18	Thu, Jan 20, 2000	REG	@	UCLA (25)	Pac-10	W	76	61		16	2	W 7	Pauley Pavilion	ucla	arizona	2000
19	Sat, Jan 22, 2000	REG	@	Southern California	Pac-10	L	72	80		16	3	L 1	L. A. Sports Arena	southern-california	arizona	2000
20	Wed, Jan 26, 2000	REG	@	Arizona State	Pac-10	W	82	55		17	3	W 1	Wells Fargo Arena	arizona-state	arizona	2000
21	Sat, Jan 29, 2000	REG	@	Louisiana State	SEC	L	60	86		17	4	L 1	Maravich Assembly Center	louisiana-state	arizona	2000
22	Thu, Feb 3, 2000	REG		Oregon (23)	Pac-10	W	77	71		18	4	W 1	McKale Center	oregon	arizona	2000
23	Sat, Feb 5, 2000	REG		Oregon State	Pac-10	W	90	73		19	4	W 2	McKale Center	oregon-state	arizona	2000
24	Thu, Feb 10, 2000	REG	@	Washington	Pac-10	W	65	56		20	4	W 3	Bank of America Arena	washington	arizona	2000
25	Sat, Feb 12, 2000	REG	@	Washington State	Pac-10	W	73	50		21	4	W 4	Friel Court	washington-state	arizona	2000
26	Thu, Feb 17, 2000	REG		Southern California	Pac-10	W	92	85		22	4	W 5	McKale Center	southern-california	arizona	2000
27	Sat, Feb 19, 2000	REG		UCLA	Pac-10	W	99	84		23	4	W 6	McKale Center	ucla	arizona	2000
28	Sat, Feb 26, 2000	REG		Arizona State	Pac-10	W	89	82		24	4	W 7	McKale Center	arizona-state	arizona	2000
29	Thu, Mar 2, 2000	REG	@	Oregon State	Pac-10	L	69	70	OT	24	5	L 1	Gill Coliseum	oregon-state	arizona	2000
30	Sat, Mar 4, 2000	REG	@	Oregon	Pac-10	L	81	86		24	6	L 2	McArthur Court	oregon	arizona	2000
31	Thu, Mar 9, 2000	REG		Stanford (2)	Pac-10	W	86	81		25	6	W 1	McKale Center	stanford	arizona	2000
32	Sat, Mar 11, 2000	REG		University of California	Pac-10	W	70	61		26	6	W 2	McKale Center	california	arizona	2000
33	Thu, Mar 16, 2000	NCAA	N	Jackson State	SWAC	W	71	47		27	6	W 3	McKale Center	jackson-state	arizona	2000
34	Sat, Mar 18, 2000	NCAA	N	Wisconsin	Big Ten	L	59	66		27	7	L 1	Jon M. Huntsman Center	wisconsin	arizona	2000
1	Sat, Nov 20, 1999	REG		Portland State	Big Sky	W	79	57		1	0	W 1	Wells Fargo Arena	portland-state	arizona-state	2000
2	Thu, Nov 25, 1999	REG	N	Texas (20)	Big 12	L	71	88		1	1	L 1	Eugene Guerra Sports Complex	texas	arizona-state	2000
3	Fri, Nov 26, 1999	REG	@	American-Puerto Rico		W	103	63		2	1	W 1	Eugene Guerra Sports Complex	NA	arizona-state	2000
4	Sat, Nov 27, 1999	REG	N	Virginia	ACC	L	64	70		2	2	L 1	Eugene Guerra Sports Complex	virginia	arizona-state	2000
5	Wed, Dec 1, 1999	REG		Colorado State	MWC	W	72	57		3	2	W 1	Wells Fargo Arena	colorado-state	arizona-state	2000
6	Sat, Dec 4, 1999	REG		Morgan State	MEAC	W	74	56		4	2	W 2	Wells Fargo Arena	morgan-state	arizona-state	2000
7	Tue, Dec 7, 1999	REG	@	Brigham Young	MWC	L	67	78		4	3	L 1	Marriott Center	brigham-young	arizona-state	2000
8	Sat, Dec 18, 1999	REG		San Diego State	MWC	W	99	85		5	3	W 1	Wells Fargo Arena	san-diego-state	arizona-state	2000
9	Tue, Dec 21, 1999	REG		Santa Clara	WCC	W	74	55		6	3	W 2	Wells Fargo Arena	santa-clara	arizona-state	2000
10	Tue, Dec 28, 1999	REG		Bucknell	Patriot	W	80	55		7	3	W 3	Wells Fargo Arena	bucknell	arizona-state	2000
11	Wed, Dec 29, 1999	REG		Penn State	Big Ten	W	93	85		8	3	W 4	Wells Fargo Arena	penn-state	arizona-state	2000
12	Thu, Jan 6, 2000	REG	@	Stanford (1)	Pac-10	L	67	86		8	4	L 1	Maples Pavilion	stanford	arizona-state	2000
13	Sat, Jan 8, 2000	REG	@	University of California	Pac-10	W	111	108	2OT	9	4	W 1	Haas Pavilion	california	arizona-state	2000
14	Thu, Jan 13, 2000	REG		Washington	Pac-10	W	90	80		10	4	W 2	Wells Fargo Arena	washington	arizona-state	2000
15	Sat, Jan 15, 2000	REG		Washington State	Pac-10	W	81	64		11	4	W 3	Wells Fargo Arena	washington-state	arizona-state	2000
16	Thu, Jan 20, 2000	REG	@	Southern California	Pac-10	L	92	95	OT	11	5	L 1	L. A. Sports Arena	southern-california	arizona-state	2000
17	Sat, Jan 22, 2000	REG	@	UCLA (25)	Pac-10	L	77	83		11	6	L 2	Pauley Pavilion	ucla	arizona-state	2000
18	Tue, Jan 25, 2000	REG	@	North Carolina State (21)	ACC	L	68	79		11	7	L 3	RBC Center	north-carolina-state	arizona-state	2000
19	Wed, Jan 26, 2000	REG		Arizona (5)	Pac-10	L	55	82		11	8	L 4	Wells Fargo Arena	arizona	arizona-state	2000
20	Thu, Feb 3, 2000	REG		Oregon State	Pac-10	W	75	64		12	8	W 1	Wells Fargo Arena	oregon-state	arizona-state	2000
21	Sat, Feb 5, 2000	REG		Oregon (23)	Pac-10	L	73	86		12	9	L 1	Wells Fargo Arena	oregon	arizona-state	2000
22	Thu, Feb 10, 2000	REG	@	Washington State	Pac-10	W	81	79	OT	13	9	W 1	Friel Court	washington-state	arizona-state	2000
23	Sat, Feb 12, 2000	REG	@	Washington	Pac-10	W	81	67		14	9	W 2	Bank of America Arena	washington	arizona-state	2000
24	Thu, Feb 17, 2000	REG		UCLA	Pac-10	W	104	75		15	9	W 3	Wells Fargo Arena	ucla	arizona-state	2000
25	Sat, Feb 19, 2000	REG		Southern California	Pac-10	W	93	81		16	9	W 4	Wells Fargo Arena	southern-california	arizona-state	2000
26	Sat, Feb 26, 2000	REG	@	Arizona (4)	Pac-10	L	82	89		16	10	L 1	McKale Center	arizona	arizona-state	2000
27	Thu, Mar 2, 2000	REG	@	Oregon	Pac-10	L	74	76		16	11	L 2	McArthur Court	oregon	arizona-state	2000
28	Sat, Mar 4, 2000	REG	@	Oregon State	Pac-10	W	77	74	OT	17	11	W 1	Gill Coliseum	oregon-state	arizona-state	2000
29	Thu, Mar 9, 2000	REG		University of California	Pac-10	W	85	76		18	11	W 2	Wells Fargo Arena	california	arizona-state	2000
30	Sat, Mar 11, 2000	REG		Stanford (2)	Pac-10	L	57	65		18	12	L 1	Wells Fargo Arena	stanford	arizona-state	2000
31	Wed, Mar 15, 2000	NIT		New Mexico State	Big West	W	83	77		19	12	W 1	Wells Fargo Arena	new-mexico-state	arizona-state	2000
32	Tue, Mar 21, 2000	NIT	@	North Carolina State	ACC	L	57	60		19	13	L 1	RBC Center	north-carolina-state	arizona-state	2000
1	Mon, Nov 22, 1999	REG		Texas-Arlington	Southland	W	102	95	OT	1	0	W 1	Bud Walton Arena	texas-arlington	arkansas	2000
2	Fri, Nov 26, 1999	REG	N	Mercer	A-Sun	W	71	54		2	0	W 2	Afook-Chinen Civic Auditorium	mercer	arkansas	2000
3	Sat, Nov 27, 1999	REG	N	Iowa State	Big 12	L	71	77		2	1	L 1	Afook-Chinen Civic Auditorium	iowa-state	arkansas	2000
4	Sun, Nov 28, 1999	REG	N	Santa Clara	WCC	W	79	60		3	1	W 1	Afook-Chinen Civic Auditorium	santa-clara	arkansas	2000
5	Sat, Dec 4, 1999	REG		Jackson State	SWAC	W	98	60		4	1	W 2	Bud Walton Arena	jackson-state	arkansas	2000
6	Tue, Dec 7, 1999	REG		Oklahoma	Big 12	L	52	66		4	2	L 1	Bud Walton Arena	oklahoma	arkansas	2000
7	Wed, Dec 15, 1999	REG		Texas-Rio Grande Valley	Ind	W	70	56		5	2	W 1	Bud Walton Arena	texas-pan-american	arkansas	2000
8	Sat, Dec 18, 1999	REG		Mercer	A-Sun	W	85	60		6	2	W 2	Bud Walton Arena	mercer	arkansas	2000
9	Mon, Dec 20, 1999	REG		Wake Forest (25)	ACC	L	64	70		6	3	L 1	Bud Walton Arena	wake-forest	arkansas	2000
10	Thu, Dec 23, 1999	REG	@	Providence	Big East	L	81	87		6	4	L 2	Dunkin' Donuts Center	providence	arkansas	2000
11	Tue, Dec 28, 1999	REG		Alcorn State	SWAC	W	102	59		7	4	W 1	Bud Walton Arena	alcorn-state	arkansas	2000
12	Thu, Dec 30, 1999	REG		Centenary (LA)	Ind	W	73	55		8	4	W 2	Bud Walton Arena	centenary-la	arkansas	2000
13	Mon, Jan 3, 2000	REG	@	Memphis	CUSA	L	71	76		8	5	L 1	The Pyramid	memphis	arkansas	2000
14	Wed, Jan 5, 2000	REG		Mississippi	SEC	W	71	64		9	5	W 1	Bud Walton Arena	mississippi	arkansas	2000
15	Sat, Jan 8, 2000	REG		South Carolina	SEC	L	65	76		9	6	L 1	Bud Walton Arena	south-carolina	arkansas	2000
16	Wed, Jan 12, 2000	REG	@	Georgia	SEC	W	74	54		10	6	W 1	Stegeman Coliseum	georgia	arkansas	2000
17	Wed, Jan 19, 2000	REG	@	Alabama	SEC	L	64	73		10	7	L 1	Coleman Coliseum 	alabama	arkansas	2000
18	Sat, Jan 22, 2000	REG		Mississippi State	SEC	W	83	73		11	7	W 1	Bud Walton Arena	mississippi-state	arkansas	2000
19	Wed, Jan 26, 2000	REG	@	Louisiana State	SEC	L	75	96		11	8	L 1	Maravich Assembly Center	louisiana-state	arkansas	2000
20	Wed, Feb 2, 2000	REG	@	Mississippi	SEC	L	82	87		11	9	L 2	C.M. Tad Smith Coliseum	mississippi	arkansas	2000
21	Sat, Feb 5, 2000	REG	@	Auburn (10)	SEC	L	55	73		11	10	L 3	Beard-Eaves-Memorial	auburn	arkansas	2000
22	Wed, Feb 9, 2000	REG		Alabama	SEC	W	81	66		12	10	W 1	Bud Walton Arena	alabama	arkansas	2000
23	Sat, Feb 12, 2000	REG	@	Mississippi State	SEC	W	87	81		13	10	W 2	Humphrey Coliseum	mississippi-state	arkansas	2000
24	Tue, Feb 15, 2000	REG		Florida (11)	SEC	L	71	80		13	11	L 1	Bud Walton Arena	florida	arkansas	2000
25	Sat, Feb 19, 2000	REG		Louisiana State (16)	SEC	L	67	78		13	12	L 2	Bud Walton Arena	louisiana-state	arkansas	2000
26	Wed, Feb 23, 2000	REG		Vanderbilt (24)	SEC	W	78	63		14	12	W 1	Bud Walton Arena	vanderbilt	arkansas	2000
27	Sat, Feb 26, 2000	REG	@	Kentucky (18)	SEC	L	55	60		14	13	L 1	Rupp Arena	kentucky	arkansas	2000
28	Wed, Mar 1, 2000	REG		Tennessee (11)	SEC	L	66	73		14	14	L 2	Bud Walton Arena	tennessee	arkansas	2000
29	Sun, Mar 5, 2000	REG		Auburn (19)	SEC	W	64	55		15	14	W 1	Bud Walton Arena	auburn	arkansas	2000
30	Thu, Mar 9, 2000	CTOURN	N	Georgia	SEC	W	71	64		16	14	W 2	Georgia Dome	georgia	arkansas	2000
31	Fri, Mar 10, 2000	CTOURN	N	Kentucky (16)	SEC	W	86	72		17	14	W 3	Georgia Dome	kentucky	arkansas	2000
32	Sat, Mar 11, 2000	CTOURN	N	Louisiana State (10)	SEC	W	69	67		18	14	W 4	Georgia Dome	louisiana-state	arkansas	2000
33	Sun, Mar 12, 2000	CTOURN	N	Auburn	SEC	W	75	67		19	14	W 5	Georgia Dome	auburn	arkansas	2000
34	Fri, Mar 17, 2000	NCAA	N	Miami (FL) (23)	Big East	L	71	75		19	15	L 1		miami-fl	arkansas	2000
1	Tue, Nov 23, 1999	REG		Oklahoma State (21)	Big 12	L	64	93		0	1	L 1	Alltel Arena	oklahoma-state	arkansas-little-rock	2000
2	Sat, Nov 27, 1999	REG	@	Bowling Green State	MAC	L	84	91		0	2	L 2	Anderson Arena	bowling-green-state	arkansas-little-rock	2000
3	Tue, Nov 30, 1999	REG		Alcorn State	SWAC	W	75	68		1	2	W 1	Alltel Arena	alcorn-state	arkansas-little-rock	2000
4	Sat, Dec 4, 1999	REG	@	Missouri-Kansas City	Mid-Cont	L	60	86		1	3	L 1	Municipal Auditorium	missouri-kansas-city	arkansas-little-rock	2000
5	Wed, Dec 8, 1999	REG		Centenary (LA)	Ind	L	49	63		1	4	L 2	Alltel Arena	centenary-la	arkansas-little-rock	2000
6	Sat, Dec 11, 1999	REG	@	Oklahoma	Big 12	L	56	80		1	5	L 3	Lloyd Noble Center	oklahoma	arkansas-little-rock	2000
7	Wed, Dec 15, 1999	REG		Grambling	SWAC	W	81	74		2	5	W 1	Alltel Arena	grambling	arkansas-little-rock	2000
8	Sat, Dec 18, 1999	REG		Arkansas-Pine Bluff	SWAC	W	86	64		3	5	W 2	Alltel Arena	arkansas-pine-bluff	arkansas-little-rock	2000
9	Tue, Dec 21, 1999	REG	@	Georgia	SEC	L	63	65		3	6	L 1	Stegeman Coliseum	georgia	arkansas-little-rock	2000
10	Thu, Dec 30, 1999	REG		Bowling Green State	MAC	L	53	66		3	7	L 2	Alltel Arena	bowling-green-state	arkansas-little-rock	2000
11	Wed, Jan 5, 2000	REG	@	South Alabama	Sun Belt	L	64	76		3	8	L 3	Mitchell Center	south-alabama	arkansas-little-rock	2000
12	Sat, Jan 8, 2000	REG	@	New Orleans	Sun Belt	L	53	71		3	9	L 4	Kiefer Lakefront Arena	new-orleans	arkansas-little-rock	2000
