G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
21	Thu, Jan 28, 2010	REG	@	Loyola (MD)	MAAC	W	73	69		15	6	W 1	Reitz Arena	loyola-md	fairfield	2010
22	Sat, Jan 30, 2010	REG		Rider	MAAC	L	80	88		15	7	L 1	Arena at Harbor Yard	rider	fairfield	2010
23	Fri, Feb 5, 2010	REG		Saint Peter's	MAAC	W	59	46		16	7	W 1	Arena at Harbor Yard	saint-peters	fairfield	2010
24	Mon, Feb 8, 2010	REG	@	Siena	MAAC	L	67	69		16	8	L 1	Times Union Center 	siena	fairfield	2010
25	Fri, Feb 12, 2010	REG	@	Rider	MAAC	W	79	75	OT	17	8	W 1	Alumni Gymnasium	rider	fairfield	2010
26	Mon, Feb 15, 2010	REG	@	Manhattan	MAAC	W	74	56		18	8	W 2	Draddy Gymnasium	manhattan	fairfield	2010
27	Sat, Feb 20, 2010	REG	@	Vermont	AEC	L	67	77		18	9	L 1	Roy L. Patrick Gymnasium	vermont	fairfield	2010
28	Fri, Feb 26, 2010	REG		Iona	MAAC	W	71	54		19	9	W 1	Arena at Harbor Yard	iona	fairfield	2010
29	Sun, Feb 28, 2010	REG		Niagara	MAAC	W	80	74	OT	20	9	W 2	Arena at Harbor Yard	niagara	fairfield	2010
30	Sat, Mar 6, 2010	CTOURN	N	Canisius	MAAC	W	67	57		21	9	W 3	Times Union Center 	canisius	fairfield	2010
31	Sun, Mar 7, 2010	CTOURN	N	Niagara	MAAC	W	69	63		22	9	W 4	Times Union Center 	niagara	fairfield	2010
32	Mon, Mar 8, 2010	CTOURN	@	Siena	MAAC	L	65	72	OT	22	10	L 1	Times Union Center 	siena	fairfield	2010
33	Tue, Mar 16, 2010	CIT	@	George Mason	CAA	W	101	96	OT	23	10	W 1	Patriot Center	george-mason	fairfield	2010
34	Mon, Mar 22, 2010	CIT	@	Creighton	MVC	L	55	73		23	11	L 1	Qwest Center OMAHA	creighton	fairfield	2010
1	Fri, Nov 13, 2009	REG	@	Villanova (5)	Big East	L	61	84		0	1	L 1	Wells Fargo Center	villanova	fairleigh-dickinson	2010
2	Sun, Nov 15, 2009	REG	@	Wichita State	MVC	L	64	80		0	2	L 2	Charles Koch Arena	wichita-state	fairleigh-dickinson	2010
3	Sat, Nov 21, 2009	REG		Central Michigan	MAC	W	62	53		1	2	W 1	Rothman Center	central-michigan	fairleigh-dickinson	2010
4	Mon, Nov 23, 2009	REG	@	Eastern Kentucky	OVC	L	39	68		1	3	L 1	McBrayer Arena	eastern-kentucky	fairleigh-dickinson	2010
5	Tue, Nov 24, 2009	REG	N	Texas-San Antonio	Southland	L	61	75		1	4	L 2	McBrayer Arena	texas-san-antonio	fairleigh-dickinson	2010
6	Wed, Nov 25, 2009	REG	N	UC-Irvine	Big West	L	54	75		1	5	L 3	McBrayer Arena	california-irvine	fairleigh-dickinson	2010
7	Wed, Dec 2, 2009	REG	@	Houston Baptist	GWC	L	77	92		1	6	L 4	Frank and Lucille Sharp Gymnasium	houston-baptist	fairleigh-dickinson	2010
8	Sat, Dec 5, 2009	REG	@	Quinnipiac	NEC	L	52	73		1	7	L 5	TD Bank Sports Center	quinnipiac	fairleigh-dickinson	2010
9	Mon, Dec 7, 2009	REG		Army	Patriot	L	40	61		1	8	L 6	Rothman Center	army	fairleigh-dickinson	2010
10	Wed, Dec 9, 2009	REG	@	Lafayette	Patriot	L	57	73		1	9	L 7	Kirby Sports Center	lafayette	fairleigh-dickinson	2010
11	Sat, Dec 12, 2009	REG	@	Missouri	Big 12	L	36	87		1	10	L 8	Mizzou Arena	missouri	fairleigh-dickinson	2010
12	Sat, Dec 19, 2009	REG		Saint Peter's	MAAC	L	68	83		1	11	L 9	Rothman Center	saint-peters	fairleigh-dickinson	2010
13	Wed, Dec 23, 2009	REG		Iona	MAAC	L	60	82		1	12	L 10	Rothman Center	iona	fairleigh-dickinson	2010
14	Sat, Jan 2, 2010	REG		Sacred Heart	NEC	W	88	85		2	12	W 1	Rothman Center	sacred-heart	fairleigh-dickinson	2010
15	Thu, Jan 7, 2010	REG		Bryant	NEC	W	66	50		3	12	W 2	Rothman Center	bryant	fairleigh-dickinson	2010
16	Sat, Jan 9, 2010	REG		Central Connecticut State	NEC	W	83	74		4	12	W 3	Rothman Center	central-connecticut-state	fairleigh-dickinson	2010
17	Thu, Jan 14, 2010	REG	@	Robert Morris	NEC	L	73	80		4	13	L 1	Charles L. Sewall Center	robert-morris	fairleigh-dickinson	2010
18	Sat, Jan 16, 2010	REG	@	Saint Francis (PA)	NEC	L	52	54		4	14	L 2	Maurice Stokes Athletic Center	saint-francis-pa	fairleigh-dickinson	2010
19	Thu, Jan 21, 2010	REG		Robert Morris	NEC	L	50	65		4	15	L 3	Rothman Center	robert-morris	fairleigh-dickinson	2010
20	Sat, Jan 23, 2010	REG		Saint Francis (PA)	NEC	W	78	75		5	15	W 1	Rothman Center	saint-francis-pa	fairleigh-dickinson	2010
21	Thu, Jan 28, 2010	REG	@	Bryant	NEC	W	67	55		6	15	W 2	Chace Athletic Center 	bryant	fairleigh-dickinson	2010
22	Sat, Jan 30, 2010	REG	@	Central Connecticut State	NEC	L	67	77		6	16	L 1	Detrick Gymnasium	central-connecticut-state	fairleigh-dickinson	2010
23	Thu, Feb 4, 2010	REG		Monmouth	NEC	W	75	69		7	16	W 1	Rothman Center	monmouth	fairleigh-dickinson	2010
24	Sat, Feb 6, 2010	REG	@	Monmouth	NEC	W	71	65		8	16	W 2	Multipurpose Activity Center	monmouth	fairleigh-dickinson	2010
25	Mon, Feb 8, 2010	REG		Longwood	Ind	L	81	83		8	17	L 1	Rothman Center	longwood	fairleigh-dickinson	2010
26	Thu, Feb 11, 2010	REG		Wagner	NEC	W	70	65		9	17	W 1	Rothman Center	wagner	fairleigh-dickinson	2010
27	Sat, Feb 13, 2010	REG		Mount St. Mary's	NEC	L	67	77		9	18	L 1	Rothman Center	mount-st-marys	fairleigh-dickinson	2010
28	Thu, Feb 18, 2010	REG	@	Long Island University	NEC	L	62	68		9	19	L 2	Wellness Center	long-island-university	fairleigh-dickinson	2010
29	Sat, Feb 20, 2010	REG	@	St. Francis (NY)	NEC	W	56	55		10	19	W 1	Pope Physical Education Center	st-francis-ny	fairleigh-dickinson	2010
30	Thu, Feb 25, 2010	REG	@	Sacred Heart	NEC	W	64	59		11	19	W 2	William H. Pitt Center	sacred-heart	fairleigh-dickinson	2010
31	Sat, Feb 27, 2010	REG		Quinnipiac	NEC	L	65	74		11	20	L 1	Rothman Center	quinnipiac	fairleigh-dickinson	2010
32	Thu, Mar 4, 2010	CTOURN	@	Long Island University	NEC	L	61	63		11	21	L 2	Wellness Center	long-island-university	fairleigh-dickinson	2010
1	Sun, Nov 15, 2009	REG		Stetson	A-Sun	W	74	46		1	0	W 1	Stephen C. O'Connell Center	stetson	florida	2010
2	Wed, Nov 18, 2009	REG		Georgia Southern	Southern	W	69	49		2	0	W 2	Stephen C. O'Connell Center	georgia-southern	florida	2010
3	Fri, Nov 20, 2009	REG		Troy	Sun Belt	W	80	58		3	0	W 3	Stephen C. O'Connell Center	troy	florida	2010
4	Tue, Nov 24, 2009	REG		Florida State	ACC	W	68	52		4	0	W 4	Stephen C. O'Connell Center	florida-state	florida	2010
5	Fri, Nov 27, 2009	REG	N	Michigan State (2)	Big Ten	W	77	74		5	0	W 5	Boardwalk Hall	michigan-state	florida	2010
6	Sat, Nov 28, 2009	REG	N	Rutgers	Big East	W	73	58		6	0	W 6	Boardwalk Hall	rutgers	florida	2010
7	Tue, Dec 1, 2009	REG		Florida A&M	MEAC	W	80	59		7	0	W 7	Stephen C. O'Connell Center	florida-am	florida	2010
8	Fri, Dec 4, 2009	REG	@	Jacksonville	A-Sun	W	85	67		8	0	W 8	Jacksonville Veteran's Memorial Arena	jacksonville	florida	2010
9	Thu, Dec 10, 2009	REG	N	Syracuse (7)	Big East	L	73	85		8	1	L 1	St. Pete Times Forum	syracuse	florida	2010
10	Sat, Dec 19, 2009	REG	N	Richmond	A-10	L	53	56		8	2	L 2	BankAtlantic Center	richmond	florida	2010
11	Tue, Dec 22, 2009	REG		South Alabama	Sun Belt	L	66	67		8	3	L 3	Stephen C. O'Connell Center	south-alabama	florida	2010
12	Mon, Dec 28, 2009	REG		American	Patriot	W	76	60		9	3	W 1	Stephen C. O'Connell Center	american	florida	2010
13	Wed, Dec 30, 2009	REG		Presbyterian	Big South	W	79	38		10	3	W 2	Stephen C. O'Connell Center	presbyterian	florida	2010
14	Sun, Jan 3, 2010	REG	@	North Carolina State	ACC	W	62	61	OT	11	3	W 3	RBC Center	north-carolina-state	florida	2010
15	Sat, Jan 9, 2010	REG	@	Vanderbilt	SEC	L	87	95		11	4	L 1	Memorial Gymnasium	vanderbilt	florida	2010
16	Tue, Jan 12, 2010	REG		Kentucky (2)	SEC	L	77	89		11	5	L 2	Stephen C. O'Connell Center	kentucky	florida	2010
17	Sat, Jan 16, 2010	REG		Louisiana State	SEC	W	72	58		12	5	W 1	Stephen C. O'Connell Center	louisiana-state	florida	2010
18	Thu, Jan 21, 2010	REG	@	Arkansas	SEC	W	71	66		13	5	W 2	Bud Walton Arena	arkansas	florida	2010
19	Sat, Jan 23, 2010	REG		South Carolina	SEC	W	58	56		14	5	W 3	Stephen C. O'Connell Center	south-carolina	florida	2010
20	Wed, Jan 27, 2010	REG		Georgia	SEC	W	87	71		15	5	W 4	Stephen C. O'Connell Center	georgia	florida	2010
21	Sun, Jan 31, 2010	REG	@	Tennessee (14)	SEC	L	60	61		15	6	L 1	Thompson-Boling Arena	tennessee	florida	2010
22	Thu, Feb 4, 2010	REG	@	Alabama	SEC	W	66	65		16	6	W 1	Coleman Coliseum 	alabama	florida	2010
23	Sat, Feb 6, 2010	REG		Mississippi State	SEC	W	69	62		17	6	W 2	Stephen C. O'Connell Center	mississippi-state	florida	2010
24	Wed, Feb 10, 2010	REG	@	South Carolina	SEC	L	71	77		17	7	L 1	The Colonial Life Arena	south-carolina	florida	2010
25	Sat, Feb 13, 2010	REG		Xavier	A-10	L	64	76		17	8	L 2	Stephen C. O'Connell Center	xavier	florida	2010
26	Thu, Feb 18, 2010	REG		Auburn	SEC	W	78	70		18	8	W 1	Stephen C. O'Connell Center	auburn	florida	2010
27	Sat, Feb 20, 2010	REG	@	Mississippi	SEC	W	64	61		19	8	W 2	C.M. Tad Smith Coliseum	mississippi	florida	2010
28	Tue, Feb 23, 2010	REG		Tennessee (19)	SEC	W	75	62		20	8	W 3	Stephen C. O'Connell Center	tennessee	florida	2010
29	Sat, Feb 27, 2010	REG	@	Georgia	SEC	L	76	78		20	9	L 1	Stegeman Coliseum	georgia	florida	2010
30	Tue, Mar 2, 2010	REG		Vanderbilt (13)	SEC	L	60	64		20	10	L 2	Stephen C. O'Connell Center	vanderbilt	florida	2010
31	Sun, Mar 7, 2010	REG	@	Kentucky (3)	SEC	L	66	74		20	11	L 3	Rupp Arena	kentucky	florida	2010
32	Thu, Mar 11, 2010	CTOURN	N	Auburn	SEC	W	78	69		21	11	W 1	Bridgestone Arena	auburn	florida	2010
33	Fri, Mar 12, 2010	CTOURN	N	Mississippi State	SEC	L	69	75		21	12	L 1	Bridgestone Arena	mississippi-state	florida	2010
34	Thu, Mar 18, 2010	NCAA	N	Brigham Young (17)	MWC	L	92	99	2OT	21	13	L 2		brigham-young	florida	2010
1	Sat, Nov 14, 2009	REG	@	Georgia Tech (22)	ACC	L	59	100		0	1	L 1	Alexander Memorial Coliseum	georgia-tech	florida-am	2010
2	Tue, Nov 17, 2009	REG	@	Creighton	MVC	L	53	78		0	2	L 2	Qwest Center OMAHA	creighton	florida-am	2010
3	Thu, Nov 19, 2009	REG	@	Cleveland State	Horizon	L	64	78		0	3	L 3	Henry J. Goodman Arena	cleveland-state	florida-am	2010
4	Sat, Nov 21, 2009	REG	@	Stanford	Pac-10	L	69	99		0	4	L 4	Maples Pavilion	stanford	florida-am	2010
5	Tue, Nov 24, 2009	REG	N	Rider	MAAC	L	73	88		0	5	L 5	Moon Palace Resort	rider	florida-am	2010
6	Wed, Nov 25, 2009	REG	N	Oral Roberts	Summit	L	51	72		0	6	L 6	Moon Palace Resort	oral-roberts	florida-am	2010
7	Sat, Nov 28, 2009	REG	@	Alabama-Birmingham	CUSA	L	59	90		0	7	L 7	Bartow Arena	alabama-birmingham	florida-am	2010
8	Tue, Dec 1, 2009	REG	@	Florida (13)	SEC	L	59	80		0	8	L 8	Stephen C. O'Connell Center	florida	florida-am	2010
9	Thu, Dec 3, 2009	REG		Florida International	Sun Belt	L	56	61		0	9	L 9	Multipurpose Center and Teaching Gym	florida-international	florida-am	2010
10	Sat, Dec 5, 2009	REG	@	Bethune-Cookman	MEAC	L	57	58		0	10	L 10	Moore Gymnasium	bethune-cookman	florida-am	2010
11	Sun, Dec 13, 2009	REG		Georgia State	CAA	W	60	58		1	10	W 1	Multipurpose Center and Teaching Gym	georgia-state	florida-am	2010
12	Sat, Dec 19, 2009	REG		Albany State (GA)		W	86	64		2	10	W 2	Multipurpose Center and Teaching Gym	NA	florida-am	2010
13	Sun, Jan 3, 2010	REG	@	San Diego	WCC	L	64	74		2	11	L 1	Jenny Craig Pavillion	san-diego	florida-am	2010
14	Sat, Jan 9, 2010	REG		North Carolina A&T	MEAC	W	70	66		3	11	W 1	Multipurpose Center and Teaching Gym	north-carolina-at	florida-am	2010
15	Mon, Jan 11, 2010	REG		Norfolk State	MEAC	L	65	78		3	12	L 1	Multipurpose Center and Teaching Gym	norfolk-state	florida-am	2010
16	Sat, Jan 16, 2010	REG		Maryland-Eastern Shore	MEAC	L	51	67		3	13	L 2	Multipurpose Center and Teaching Gym	maryland-eastern-shore	florida-am	2010
17	Mon, Jan 18, 2010	REG		Delaware State	MEAC	L	57	64		3	14	L 3	Multipurpose Center and Teaching Gym	delaware-state	florida-am	2010
18	Sat, Jan 23, 2010	REG	@	Howard	MEAC	W	72	65		4	14	W 1	Burr Gymnasium	howard	florida-am	2010
19	Mon, Jan 25, 2010	REG	@	Hampton	MEAC	L	53	66		4	15	L 1	Convocation Center	hampton	florida-am	2010
20	Sat, Jan 30, 2010	REG		Winston-Salem	Ind	W	75	69		5	15	W 1	Multipurpose Center and Teaching Gym	winston-salem	florida-am	2010
21	Mon, Feb 1, 2010	REG		South Carolina State	MEAC	L	62	77		5	16	L 1	Multipurpose Center and Teaching Gym	south-carolina-state	florida-am	2010
22	Sun, Feb 7, 2010	REG	@	Morgan State	MEAC	L	68	94		5	17	L 2	Hill Field House	morgan-state	florida-am	2010
23	Mon, Feb 8, 2010	REG	@	Coppin State	MEAC	L	44	70		5	18	L 3	Coppin Center	coppin-state	florida-am	2010
24	Sat, Feb 13, 2010	REG	@	Maryland-Eastern Shore	MEAC	W	80	71		6	18	W 1	Hytche Athletic Center	maryland-eastern-shore	florida-am	2010
25	Mon, Feb 15, 2010	REG	@	Delaware State	MEAC	L	63	66		6	19	L 1	Memorial Hall	delaware-state	florida-am	2010
26	Sat, Feb 20, 2010	REG		Howard	MEAC	W	72	67	OT	7	19	W 1	Multipurpose Center and Teaching Gym	howard	florida-am	2010
27	Mon, Feb 22, 2010	REG		Hampton	MEAC	L	61	70		7	20	L 1	Multipurpose Center and Teaching Gym	hampton	florida-am	2010
28	Sat, Feb 27, 2010	REG	@	Winston-Salem	Ind	W	75	61		8	20	W 1	Lawrence Joel Coliseum	winston-salem	florida-am	2010
29	Mon, Mar 1, 2010	REG	@	South Carolina State	MEAC	L	65	91		8	21	L 1	SHM Memorial Center	south-carolina-state	florida-am	2010
30	Thu, Mar 4, 2010	REG		Bethune-Cookman	MEAC	W	69	64		9	21	W 1	Multipurpose Center and Teaching Gym	bethune-cookman	florida-am	2010
31	Tue, Mar 9, 2010	CTOURN	N	Bethune-Cookman	MEAC	L	53	64		9	22	L 1	Lawrence Joel Coliseum	bethune-cookman	florida-am	2010
1	Fri, Nov 13, 2009	REG		Florida Tech		W	86	63		1	0	W 1	FAU Arena	NA	florida-atlantic	2010
2	Mon, Nov 16, 2009	REG	@	Southeastern Louisiana	Southland	L	77	90		1	1	L 1	University Center	southeastern-louisiana	florida-atlantic	2010
3	Sat, Nov 21, 2009	REG	@	American	Patriot	W	81	69		2	1	W 1	Bender Arena	american	florida-atlantic	2010
4	Mon, Nov 23, 2009	REG	@	Manhattan	MAAC	L	66	73		2	2	L 1	Draddy Gymnasium	manhattan	florida-atlantic	2010
5	Fri, Nov 27, 2009	REG	@	South Florida	Big East	L	58	78		2	3	L 2	Sun Dome	south-florida	florida-atlantic	2010
6	Mon, Nov 30, 2009	REG		Albany (NY)	AEC	W	81	65		3	3	W 1	FAU Arena	albany-ny	florida-atlantic	2010
7	Thu, Dec 10, 2009	REG		Warner Southern		W	106	99	3OT	4	3	W 2	FAU Arena	NA	florida-atlantic	2010
8	Sat, Dec 12, 2009	REG	@	Louisiana-Lafayette	Sun Belt	L	74	81		4	4	L 1	Cajundome	louisiana-lafayette	florida-atlantic	2010
9	Mon, Dec 14, 2009	REG	@	New Orleans	Sun Belt	W	66	48		5	4	W 1	Kiefer Lakefront Arena	new-orleans	florida-atlantic	2010
10	Sat, Dec 19, 2009	REG	N	Miami (FL)	ACC	L	69	87		5	5	L 1	BankAtlantic Center	miami-fl	florida-atlantic	2010
11	Wed, Dec 23, 2009	REG	@	Georgia	SEC	L	60	77		5	6	L 2	Stegeman Coliseum	georgia	florida-atlantic	2010
12	Sun, Dec 27, 2009	REG	@	Maryland	ACC	L	59	72		5	7	L 3	Comcast Center	maryland	florida-atlantic	2010
13	Tue, Dec 29, 2009	REG		Hofstra	CAA	L	63	67		5	8	L 4	FAU Arena	hofstra	florida-atlantic	2010
14	Sat, Jan 2, 2010	REG		South Alabama	Sun Belt	L	93	96	OT	5	9	L 5	FAU Arena	south-alabama	florida-atlantic	2010
15	Thu, Jan 7, 2010	REG		Troy	Sun Belt	W	83	69		6	9	W 1	FAU Arena	troy	florida-atlantic	2010
16	Sat, Jan 9, 2010	REG		Louisiana-Monroe	Sun Belt	W	74	61		7	9	W 2	FAU Arena	louisiana-monroe	florida-atlantic	2010
17	Thu, Jan 14, 2010	REG	@	Western Kentucky	Sun Belt	L	72	79		7	10	L 1	E.A. Diddle Arena	western-kentucky	florida-atlantic	2010
18	Sat, Jan 16, 2010	REG	@	Middle Tennessee	Sun Belt	W	61	60		8	10	W 1	Murphy Athletic Center	middle-tennessee	florida-atlantic	2010
19	Thu, Jan 21, 2010	REG		Arkansas-Little Rock	Sun Belt	W	77	74		9	10	W 2	FAU Arena	arkansas-little-rock	florida-atlantic	2010
20	Sat, Jan 23, 2010	REG		Arkansas State	Sun Belt	W	78	63		10	10	W 3	FAU Arena	arkansas-state	florida-atlantic	2010
21	Thu, Jan 28, 2010	REG	@	South Alabama	Sun Belt	W	70	59		11	10	W 4	Mitchell Center	south-alabama	florida-atlantic	2010
22	Sat, Jan 30, 2010	REG		Florida International	Sun Belt	W	106	88		12	10	W 5	FAU Arena	florida-international	florida-atlantic	2010
23	Thu, Feb 4, 2010	REG	@	North Texas	Sun Belt	L	69	86		12	11	L 1	Super Pit	north-texas	florida-atlantic	2010
24	Sat, Feb 6, 2010	REG	@	Denver	Sun Belt	L	63	73		12	12	L 2	Magness Arena	denver	florida-atlantic	2010
25	Thu, Feb 11, 2010	REG		Louisiana-Lafayette	Sun Belt	W	76	72		13	12	W 1	FAU Arena	louisiana-lafayette	florida-atlantic	2010
26	Thu, Feb 18, 2010	REG	@	Florida International	Sun Belt	W	77	74		14	12	W 2	US Century Bank Arena	florida-international	florida-atlantic	2010
27	Sat, Feb 20, 2010	REG	@	Troy	Sun Belt	L	80	86		14	13	L 1	Trojan Arena	troy	florida-atlantic	2010
28	Thu, Feb 25, 2010	REG		Western Kentucky	Sun Belt	L	69	78	OT	14	14	L 2	FAU Arena	western-kentucky	florida-atlantic	2010
29	Sat, Feb 27, 2010	REG		Middle Tennessee	Sun Belt	L	57	66		14	15	L 3	FAU Arena	middle-tennessee	florida-atlantic	2010
30	Sat, Mar 6, 2010	CTOURN	N	South Alabama	Sun Belt	L	51	52		14	16	L 4	Summit Arena	south-alabama	florida-atlantic	2010
1	Mon, Nov 9, 2009	REG	@	North Carolina (6)	ACC	L	72	88		0	1	L 1	Smith Center	north-carolina	florida-international	2010
2	Fri, Nov 13, 2009	REG	@	Monmouth	NEC	L	70	99		0	2	L 2	Multipurpose Activity Center	monmouth	florida-international	2010
3	Sun, Nov 15, 2009	REG	@	Tulsa	CUSA	L	49	81		0	3	L 3	Donald W. Reynolds Center	tulsa	florida-international	2010
4	Tue, Nov 17, 2009	REG		Florida Memorial		W	88	82		1	3	W 1	US Century Bank Arena	NA	florida-international	2010
5	Fri, Nov 20, 2009	REG		North Carolina Central	Ind	W	83	73		2	3	W 2	US Century Bank Arena	north-carolina-central	florida-international	2010
6	Sun, Nov 22, 2009	REG		James Madison	CAA	L	68	81		2	4	L 1	US Century Bank Arena	james-madison	florida-international	2010
7	Mon, Nov 23, 2009	REG		Murray State	OVC	L	71	84		2	5	L 2	US Century Bank Arena	murray-state	florida-international	2010
8	Sat, Nov 28, 2009	REG	@	Eastern Kentucky	OVC	L	67	81		2	6	L 3	McBrayer Arena	eastern-kentucky	florida-international	2010
9	Mon, Nov 30, 2009	REG	@	Bowling Green State	MAC	L	62	67		2	7	L 4	Anderson Arena	bowling-green-state	florida-international	2010
10	Thu, Dec 3, 2009	REG	@	Florida A&M	MEAC	W	61	56		3	7	W 1	Multipurpose Center and Teaching Gym	florida-am	florida-international	2010
11	Sun, Dec 6, 2009	REG	@	Florida State (21)	ACC	L	62	82		3	8	L 1	Donald L. Tucker Center	florida-state	florida-international	2010
12	Sat, Dec 12, 2009	REG	@	Florida Gulf Coast	A-Sun	L	64	81		3	9	L 2	Alico Arena	florida-gulf-coast	florida-international	2010
13	Thu, Dec 17, 2009	REG	@	Denver	Sun Belt	L	53	59		3	10	L 3	Magness Arena	denver	florida-international	2010
14	Sun, Dec 20, 2009	REG	@	North Texas	Sun Belt	W	80	70	OT	4	10	W 1	Super Pit	north-texas	florida-international	2010
15	Tue, Dec 22, 2009	REG	@	Sam Houston State	Southland	L	63	93		4	11	L 1	Johnson Coliseum	sam-houston-state	florida-international	2010
16	Thu, Dec 31, 2009	REG		South Alabama	Sun Belt	L	59	71		4	12	L 2	US Century Bank Arena	south-alabama	florida-international	2010
17	Sat, Jan 2, 2010	REG	@	New Orleans	Sun Belt	L	58	68		4	13	L 3	Kiefer Lakefront Arena	new-orleans	florida-international	2010
18	Thu, Jan 7, 2010	REG		Louisiana-Monroe	Sun Belt	W	62	56		5	13	W 1	US Century Bank Arena	louisiana-monroe	florida-international	2010
19	Sat, Jan 9, 2010	REG		Troy	Sun Belt	L	68	84		5	14	L 1	US Century Bank Arena	troy	florida-international	2010
20	Thu, Jan 14, 2010	REG	@	Middle Tennessee	Sun Belt	W	65	58		6	14	W 1	Murphy Athletic Center	middle-tennessee	florida-international	2010
21	Sat, Jan 16, 2010	REG	@	Western Kentucky	Sun Belt	L	64	81		6	15	L 1	E.A. Diddle Arena	western-kentucky	florida-international	2010
22	Thu, Jan 21, 2010	REG		Arkansas State	Sun Belt	L	61	76		6	16	L 2	US Century Bank Arena	arkansas-state	florida-international	2010
23	Sat, Jan 23, 2010	REG		Arkansas-Little Rock	Sun Belt	W	96	81		7	16	W 1	US Century Bank Arena	arkansas-little-rock	florida-international	2010
24	Sat, Jan 30, 2010	REG	@	Florida Atlantic	Sun Belt	L	88	106		7	17	L 1	FAU Arena	florida-atlantic	florida-international	2010
25	Thu, Feb 4, 2010	REG	@	Louisiana-Lafayette	Sun Belt	L	63	83		7	18	L 2	Cajundome	louisiana-lafayette	florida-international	2010
26	Sat, Feb 6, 2010	REG		North Texas	Sun Belt	L	66	68		7	19	L 3	US Century Bank Arena	north-texas	florida-international	2010
27	Thu, Feb 11, 2010	REG	@	South Alabama	Sun Belt	L	65	69	OT	7	20	L 4	Mitchell Center	south-alabama	florida-international	2010
28	Sat, Feb 13, 2010	REG	@	Troy	Sun Belt	L	78	81		7	21	L 5	Trojan Arena	troy	florida-international	2010
29	Thu, Feb 18, 2010	REG		Florida Atlantic	Sun Belt	L	74	77		7	22	L 6	US Century Bank Arena	florida-atlantic	florida-international	2010
30	Thu, Feb 25, 2010	REG		Middle Tennessee	Sun Belt	L	71	74		7	23	L 7	US Century Bank Arena	middle-tennessee	florida-international	2010
31	Sat, Feb 27, 2010	REG		Western Kentucky	Sun Belt	L	61	88		7	24	L 8	US Century Bank Arena	western-kentucky	florida-international	2010
32	Sat, Mar 6, 2010	CTOURN	N	Denver	Sun Belt	L	64	71		7	25	L 9	Summit Arena	denver	florida-international	2010
1	Mon, Nov 16, 2009	REG		Jacksonville	A-Sun	W	87	61		1	0	W 1	Donald L. Tucker Center	jacksonville	florida-state	2010
2	Wed, Nov 18, 2009	REG		Stetson	A-Sun	W	80	38		2	0	W 2	Donald L. Tucker Center	stetson	florida-state	2010
3	Sat, Nov 21, 2009	REG	@	Mercer	A-Sun	W	89	50		3	0	W 3	University Center	mercer	florida-state	2010
4	Tue, Nov 24, 2009	REG	@	Florida	SEC	L	52	68		3	1	L 1	Stephen C. O'Connell Center	florida	florida-state	2010
5	Thu, Nov 26, 2009	REG	N	Iona	MAAC	W	54	49		4	1	W 1	The Milk House	iona	florida-state	2010
6	Fri, Nov 27, 2009	REG	N	Alabama	SEC	W	60	51		5	1	W 2	The Milk House	alabama	florida-state	2010
7	Sun, Nov 29, 2009	REG	N	Marquette	Big East	W	57	56		6	1	W 3	The Milk House	marquette	florida-state	2010
8	Wed, Dec 2, 2009	REG	@	Ohio State (15)	Big Ten	L	64	77		6	2	L 1	Value City Arena	ohio-state	florida-state	2010
9	Sun, Dec 6, 2009	REG		Florida International	Sun Belt	W	82	62		7	2	W 1	Donald L. Tucker Center	florida-international	florida-state	2010
10	Tue, Dec 15, 2009	REG		Georgia State	CAA	W	62	55		8	2	W 2	Donald L. Tucker Center	georgia-state	florida-state	2010
11	Thu, Dec 17, 2009	REG		Auburn	SEC	W	76	72		9	2	W 3	Donald L. Tucker Center	auburn	florida-state	2010
12	Sun, Dec 20, 2009	REG	@	Georgia Tech (22)	ACC	W	66	59	OT	10	2	W 4	Alexander Memorial Coliseum	georgia-tech	florida-state	2010
13	Tue, Dec 22, 2009	REG		Tennessee-Martin	OVC	W	95	68		11	2	W 5	Donald L. Tucker Center	tennessee-martin	florida-state	2010
14	Thu, Dec 31, 2009	REG		Alabama A&M	SWAC	W	81	34		12	2	W 6	Donald L. Tucker Center	alabama-am	florida-state	2010
15	Mon, Jan 4, 2010	REG		Texas A&M-Corpus Christi	Southland	W	94	54		13	2	W 7	Donald L. Tucker Center	texas-am-corpus-christi	florida-state	2010
16	Sun, Jan 10, 2010	REG	@	Maryland	ACC	L	68	77		13	3	L 1	Comcast Center	maryland	florida-state	2010
17	Tue, Jan 12, 2010	REG		North Carolina State	ACC	L	81	88		13	4	L 2	Donald L. Tucker Center	north-carolina-state	florida-state	2010
18	Sat, Jan 16, 2010	REG		Virginia Tech	ACC	W	63	58		14	4	W 1	Donald L. Tucker Center	virginia-tech	florida-state	2010
19	Sun, Jan 24, 2010	REG		Georgia Tech (19)	ACC	W	68	66		15	4	W 2	Donald L. Tucker Center	georgia-tech	florida-state	2010
20	Wed, Jan 27, 2010	REG	@	Duke (8)	ACC	L	56	70		15	5	L 1	Cameron Indoor Stadium	duke	florida-state	2010
21	Sat, Jan 30, 2010	REG	@	Boston College	ACC	W	61	57		16	5	W 1	Silvio O. Conte Forum	boston-college	florida-state	2010
